location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,be_me,monthly,ew,1,13,4,1950-11-30,0.053095399525
usa,be_me,monthly,ew,1,16,6,1950-12-31,0.03020592233
usa,be_me,monthly,ew,1,21,8,1951-01-31,0.0148504944557692
usa,be_me,monthly,ew,1,30,12,1951-02-28,-0.00530834531666667
usa,be_me,monthly,ew,1,39,17,1951-03-31,-0.0100319308516043
usa,be_me,monthly,ew,1,45,19,1951-04-30,0.0345318219744939
usa,be_me,monthly,ew,1,213,96,1951-05-31,0.00465979497142094
usa,be_me,monthly,ew,1,220,98,1951-06-30,-0.01479445702091
usa,be_me,monthly,ew,1,224,100,1951-07-31,-0.00158111378735484
usa,be_me,monthly,ew,1,230,103,1951-08-31,0.00748259421097011
usa,be_me,monthly,ew,1,234,105,1951-09-30,0.00748196382680365
usa,be_me,monthly,ew,1,236,107,1951-10-31,0.0147268612342317
usa,be_me,monthly,ew,1,236,106,1951-11-30,-0.0047970433174746
usa,be_me,monthly,ew,1,238,107,1951-12-31,-0.0270679405981951
usa,be_me,monthly,ew,1,239,107,1952-01-31,0.00657240648764514
usa,be_me,monthly,ew,1,237,106,1952-02-29,0.0183859744695449
usa,be_me,monthly,ew,1,237,107,1952-03-31,-0.0033088576233573
usa,be_me,monthly,ew,1,238,107,1952-04-30,0.0067255917079689
usa,be_me,monthly,ew,1,239,108,1952-05-31,-0.00434112424990811
usa,be_me,monthly,ew,1,241,107,1952-06-30,0.00314487075514716
usa,be_me,monthly,ew,1,239,108,1952-07-31,0.00374017196378287
usa,be_me,monthly,ew,1,240,109,1952-08-31,0.0070663241636109
usa,be_me,monthly,ew,1,240,108,1952-09-30,-0.00347085573939394
usa,be_me,monthly,ew,1,241,109,1952-10-31,0.00441592063017793
usa,be_me,monthly,ew,1,241,109,1952-11-30,-0.000644686789359188
usa,be_me,monthly,ew,1,242,110,1952-12-31,0.00723898860515152
usa,be_me,monthly,ew,1,241,110,1953-01-31,0.0316702139551492
usa,be_me,monthly,ew,1,241,110,1953-02-28,0.00145254320776544
usa,be_me,monthly,ew,1,242,109,1953-03-31,0.00986274436998
usa,be_me,monthly,ew,1,244,110,1953-04-30,0.0120612237691995
usa,be_me,monthly,ew,1,244,111,1953-05-31,-0.0041775213262345
usa,be_me,monthly,ew,1,243,110,1953-06-30,-0.0120538930591934
usa,be_me,monthly,ew,1,241,109,1953-07-31,0.00389497008699611
usa,be_me,monthly,ew,1,242,111,1953-08-31,-0.0202887375234165
usa,be_me,monthly,ew,1,244,111,1953-09-30,-0.0236900223158233
usa,be_me,monthly,ew,1,244,111,1953-10-31,0.00609989040174761
usa,be_me,monthly,ew,1,243,111,1953-11-30,-0.0119571835816339
usa,be_me,monthly,ew,1,242,109,1953-12-31,-0.0295693974897358
usa,be_me,monthly,ew,1,243,110,1954-01-31,0.0444494735880314
usa,be_me,monthly,ew,1,241,110,1954-02-28,-0.00907683084160305
usa,be_me,monthly,ew,1,241,111,1954-03-31,-0.0198865080830977
usa,be_me,monthly,ew,1,244,111,1954-04-30,-0.0323464968852063
usa,be_me,monthly,ew,1,245,111,1954-05-31,0.020372612142934
usa,be_me,monthly,ew,1,245,112,1954-06-30,-0.0070900337887688
usa,be_me,monthly,ew,1,245,111,1954-07-31,0.0197496297334947
usa,be_me,monthly,ew,1,243,110,1954-08-31,0.0192696926149966
usa,be_me,monthly,ew,1,244,111,1954-09-30,-0.0107528769928538
usa,be_me,monthly,ew,1,244,110,1954-10-31,-0.00876892584348711
usa,be_me,monthly,ew,1,241,111,1954-11-30,0.00934816641302148
usa,be_me,monthly,ew,1,239,110,1954-12-31,0.0484108952942002
usa,be_me,monthly,ew,1,241,110,1955-01-31,0.0204008293922068
usa,be_me,monthly,ew,1,242,109,1955-02-28,-0.0085599693317307
usa,be_me,monthly,ew,1,240,108,1955-03-31,-0.001471900896633
usa,be_me,monthly,ew,1,241,109,1955-04-30,-0.00412628167852377
usa,be_me,monthly,ew,1,229,104,1955-05-31,-0.0161292249504231
usa,be_me,monthly,ew,1,226,102,1955-06-30,-0.001570818175253
usa,be_me,monthly,ew,1,227,102,1955-07-31,0.0162175783640549
usa,be_me,monthly,ew,1,226,102,1955-08-31,-0.0156278842135041
usa,be_me,monthly,ew,1,227,102,1955-09-30,0.0060822468894902
usa,be_me,monthly,ew,1,223,101,1955-10-31,0.0110010753970541
usa,be_me,monthly,ew,1,224,101,1955-11-30,-0.0201038933478789
usa,be_me,monthly,ew,1,225,101,1955-12-31,-0.0154921888137496
usa,be_me,monthly,ew,1,223,102,1956-01-31,0.0294902033488089
usa,be_me,monthly,ew,1,223,102,1956-02-29,-0.0255209808423594
usa,be_me,monthly,ew,1,224,102,1956-03-31,-0.0358112216035037
usa,be_me,monthly,ew,1,227,102,1956-04-30,-0.0234315581264706
usa,be_me,monthly,ew,1,228,103,1956-05-31,-0.000463402990640779
usa,be_me,monthly,ew,1,229,102,1956-06-30,-0.0402050897991431
usa,be_me,monthly,ew,1,229,102,1956-07-31,-0.0183998019822835
usa,be_me,monthly,ew,1,230,102,1956-08-31,0.0157551012267923
usa,be_me,monthly,ew,1,230,101,1956-09-30,0.0350345876602272
usa,be_me,monthly,ew,1,228,101,1956-10-31,-0.0031304110515787
usa,be_me,monthly,ew,1,231,102,1956-11-30,0.00610866869829002
usa,be_me,monthly,ew,1,231,102,1956-12-31,-0.0352545604343137
usa,be_me,monthly,ew,1,233,101,1957-01-31,0.0585161781124362
usa,be_me,monthly,ew,1,231,101,1957-02-28,-0.013936666768134
usa,be_me,monthly,ew,1,233,103,1957-03-31,-0.00311004667126961
usa,be_me,monthly,ew,1,231,101,1957-04-30,-0.0167048586943793
usa,be_me,monthly,ew,1,234,104,1957-05-31,-0.0269330158236538
usa,be_me,monthly,ew,1,234,103,1957-06-30,-0.0214757432191729
usa,be_me,monthly,ew,1,234,103,1957-07-31,0.0134313076142074
usa,be_me,monthly,ew,1,234,103,1957-08-31,0.022570512552316
usa,be_me,monthly,ew,1,234,104,1957-09-30,0.0127484294151923
usa,be_me,monthly,ew,1,232,105,1957-10-31,-0.0116238199547207
usa,be_me,monthly,ew,1,234,105,1957-11-30,-0.0431654290278405
usa,be_me,monthly,ew,1,233,105,1957-12-31,-0.0193004719641496
usa,be_me,monthly,ew,1,233,105,1958-01-31,0.0925781659301116
usa,be_me,monthly,ew,1,235,104,1958-02-28,-0.0115958848131386
usa,be_me,monthly,ew,1,235,105,1958-03-31,-0.000148915887289373
usa,be_me,monthly,ew,1,235,105,1958-04-30,-0.00418445060857143
usa,be_me,monthly,ew,1,237,106,1958-05-31,0.0119523040166715
usa,be_me,monthly,ew,1,236,106,1958-06-30,0.00338583783846154
usa,be_me,monthly,ew,1,237,105,1958-07-31,0.0151693295116883
usa,be_me,monthly,ew,1,236,106,1958-08-31,0.00377601191471698
usa,be_me,monthly,ew,1,238,106,1958-09-30,0.0250101312674385
usa,be_me,monthly,ew,1,238,106,1958-10-31,-0.0116807350007004
usa,be_me,monthly,ew,1,240,106,1958-11-30,-0.0135068872606731
usa,be_me,monthly,ew,1,239,107,1958-12-31,-0.00297595138271736
usa,be_me,monthly,ew,1,239,105,1959-01-31,0.0547153686494243
usa,be_me,monthly,ew,1,240,106,1959-02-28,-0.00255831132241622
usa,be_me,monthly,ew,1,241,106,1959-03-31,0.0106183620015164
usa,be_me,monthly,ew,1,240,105,1959-04-30,-0.0391436347353439
usa,be_me,monthly,ew,1,244,106,1959-05-31,0.00678551296312551
usa,be_me,monthly,ew,1,243,106,1959-06-30,-0.015319327646408
usa,be_me,monthly,ew,1,243,106,1959-07-31,0.0142110795168572
usa,be_me,monthly,ew,1,242,106,1959-08-31,0.00753030101476138
usa,be_me,monthly,ew,1,242,105,1959-09-30,0.00507927744999653
usa,be_me,monthly,ew,1,243,106,1959-10-31,-0.0312738202314282
usa,be_me,monthly,ew,1,242,106,1959-11-30,-0.0143178740070061
usa,be_me,monthly,ew,1,243,106,1959-12-31,-0.00482688077808153
usa,be_me,monthly,ew,1,244,106,1960-01-31,0.0266989475910719
usa,be_me,monthly,ew,1,242,106,1960-02-29,-0.0126751411030799
usa,be_me,monthly,ew,1,243,108,1960-03-31,-0.0290600659938889
usa,be_me,monthly,ew,1,242,108,1960-04-30,-0.0171731606378939
usa,be_me,monthly,ew,1,246,108,1960-05-31,-0.049522666127657
usa,be_me,monthly,ew,1,244,108,1960-06-30,0.0088970217872549
usa,be_me,monthly,ew,1,244,108,1960-07-31,0.0309942044658769
usa,be_me,monthly,ew,1,244,109,1960-08-31,0.0213783927855046
usa,be_me,monthly,ew,1,245,110,1960-09-30,0.0136270594101684
usa,be_me,monthly,ew,1,246,110,1960-10-31,-0.011137031031631
usa,be_me,monthly,ew,1,246,110,1960-11-30,-0.0392067331574599
usa,be_me,monthly,ew,1,249,110,1960-12-31,-0.0010418340151537
usa,be_me,monthly,ew,1,256,111,1961-01-31,0.061449769821895
usa,be_me,monthly,ew,1,256,111,1961-02-28,0.00534958470504504
usa,be_me,monthly,ew,1,259,113,1961-03-31,0.00803049408145836
usa,be_me,monthly,ew,1,262,112,1961-04-30,0.00320344989594048
usa,be_me,monthly,ew,1,303,126,1961-05-31,0.0168830096909604
usa,be_me,monthly,ew,1,304,126,1961-06-30,-0.0036651758537364
usa,be_me,monthly,ew,1,304,124,1961-07-31,0.00154114447625448
usa,be_me,monthly,ew,1,304,126,1961-08-31,-0.0243478691207508
usa,be_me,monthly,ew,1,303,125,1961-09-30,-0.0110584244989528
usa,be_me,monthly,ew,1,306,125,1961-10-31,-0.00560152825774144
usa,be_me,monthly,ew,1,311,126,1961-11-30,0.000632968487048483
usa,be_me,monthly,ew,1,309,127,1961-12-31,0.0413463403976767
usa,be_me,monthly,ew,1,312,129,1962-01-31,0.0589316567453806
usa,be_me,monthly,ew,1,418,179,1962-02-28,0.00672274913968584
usa,be_me,monthly,ew,1,455,197,1962-03-31,0.00503411934464644
usa,be_me,monthly,ew,1,455,199,1962-04-30,0.00979480587269747
usa,be_me,monthly,ew,1,550,243,1962-05-31,0.0717310188040697
usa,be_me,monthly,ew,1,552,245,1962-06-30,0.0179977789000173
usa,be_me,monthly,ew,1,551,245,1962-07-31,-0.025928117873292
usa,be_me,monthly,ew,1,669,285,1962-08-31,-0.0152703037851727
usa,be_me,monthly,ew,1,660,281,1962-09-30,0.00140831401220623
usa,be_me,monthly,ew,1,670,280,1962-10-31,0.00235099001324176
usa,be_me,monthly,ew,1,684,284,1962-11-30,0.00707976056988734
usa,be_me,monthly,ew,1,696,281,1962-12-31,-0.0181854540965536
usa,be_me,monthly,ew,1,700,281,1963-01-31,0.0369924567758814
usa,be_me,monthly,ew,1,700,286,1963-02-28,0.0104669388944563
usa,be_me,monthly,ew,1,707,287,1963-03-31,0.00153051039419861
usa,be_me,monthly,ew,1,711,288,1963-04-30,-0.00343107780324321
usa,be_me,monthly,ew,1,763,309,1963-05-31,0.0146399248066614
usa,be_me,monthly,ew,1,769,311,1963-06-30,-0.00486944914927969
usa,be_me,monthly,ew,1,774,319,1963-07-31,-0.0140888231382335
usa,be_me,monthly,ew,1,775,318,1963-08-31,-0.0139953513796203
usa,be_me,monthly,ew,1,790,316,1963-09-30,0.0119674985922996
usa,be_me,monthly,ew,1,792,316,1963-10-31,-0.000435336952635358
usa,be_me,monthly,ew,1,800,321,1963-11-30,0.010521748495065
usa,be_me,monthly,ew,1,795,318,1963-12-31,-0.0185467146550315
usa,be_me,monthly,ew,1,811,320,1964-01-31,0.0148487610536762
usa,be_me,monthly,ew,1,805,323,1964-02-29,0.0144254949025596
usa,be_me,monthly,ew,1,807,322,1964-03-31,0.0412261179155862
usa,be_me,monthly,ew,1,812,324,1964-04-30,0.00155915482871129
usa,be_me,monthly,ew,1,821,330,1964-05-31,-0.00998704395922422
usa,be_me,monthly,ew,1,824,329,1964-06-30,0.00328092429099444
usa,be_me,monthly,ew,1,829,325,1964-07-31,0.00776015518505556
usa,be_me,monthly,ew,1,839,329,1964-08-31,0.00362212088852673
usa,be_me,monthly,ew,1,843,332,1964-09-30,0.00328814436091057
usa,be_me,monthly,ew,1,851,335,1964-10-31,0.00576831427769177
usa,be_me,monthly,ew,1,855,339,1964-11-30,-0.0133796965199544
usa,be_me,monthly,ew,1,848,338,1964-12-31,-0.015740914016843
usa,be_me,monthly,ew,1,854,331,1965-01-31,0.00441928716696031
usa,be_me,monthly,ew,1,876,346,1965-02-28,0.00460180814767586
usa,be_me,monthly,ew,1,883,344,1965-03-31,0.0164473487686829
usa,be_me,monthly,ew,1,889,346,1965-04-30,0.0101447900170456
usa,be_me,monthly,ew,1,910,368,1965-05-31,-0.00360783029187089
usa,be_me,monthly,ew,1,915,369,1965-06-30,0.00846503767781054
usa,be_me,monthly,ew,1,924,368,1965-07-31,0.00514663488798288
usa,be_me,monthly,ew,1,935,373,1965-08-31,-0.0133552544084822
usa,be_me,monthly,ew,1,935,373,1965-09-30,-0.00479189792178308
usa,be_me,monthly,ew,1,943,378,1965-10-31,0.00706140827462284
usa,be_me,monthly,ew,1,949,386,1965-11-30,-0.00110835547215739
usa,be_me,monthly,ew,1,952,390,1965-12-31,0.0187996259267944
usa,be_me,monthly,ew,1,960,393,1966-01-31,0.021462111374692
usa,be_me,monthly,ew,1,1116,475,1966-02-28,-0.0144461334025408
usa,be_me,monthly,ew,1,1114,490,1966-03-31,-0.017005001277498
usa,be_me,monthly,ew,1,1105,487,1966-04-30,-0.0254806584729823
usa,be_me,monthly,ew,1,1159,532,1966-05-31,0.0251682423660116
usa,be_me,monthly,ew,1,1178,527,1966-06-30,-0.0102940491926121
usa,be_me,monthly,ew,1,1173,528,1966-07-31,0.00455925428768587
usa,be_me,monthly,ew,1,1204,541,1966-08-31,0.0139867917549828
usa,be_me,monthly,ew,1,1218,538,1966-09-30,0.0072693160642401
usa,be_me,monthly,ew,1,1217,541,1966-10-31,0.0386429244273559
usa,be_me,monthly,ew,1,1241,518,1966-11-30,-0.0512826481696845
usa,be_me,monthly,ew,1,1231,510,1966-12-31,-0.0201033529951149
usa,be_me,monthly,ew,1,1235,505,1967-01-31,0.039362823420826
usa,be_me,monthly,ew,1,1244,533,1967-02-28,-0.00435945214861794
usa,be_me,monthly,ew,1,1249,558,1967-03-31,-0.0299294696990126
usa,be_me,monthly,ew,1,1256,554,1967-04-30,-0.0242507015390668
usa,be_me,monthly,ew,1,1255,563,1967-05-31,-0.00804082178845907
usa,be_me,monthly,ew,1,1265,568,1967-06-30,-0.0454232737999187
usa,be_me,monthly,ew,1,1253,580,1967-07-31,0.0120790738003125
usa,be_me,monthly,ew,1,1253,586,1967-08-31,0.0303953759867245
usa,be_me,monthly,ew,1,1265,593,1967-09-30,-0.0318453436676868
usa,be_me,monthly,ew,1,1271,603,1967-10-31,-0.0249076754313021
usa,be_me,monthly,ew,1,1258,598,1967-11-30,-0.0182974436825565
usa,be_me,monthly,ew,1,1261,590,1967-12-31,-0.0382217734724913
usa,be_me,monthly,ew,1,1254,582,1968-01-31,0.0674852860854474
usa,be_me,monthly,ew,1,1384,683,1968-02-29,0.0554808240301381
usa,be_me,monthly,ew,1,1382,683,1968-03-31,0.00565355935281777
usa,be_me,monthly,ew,1,1384,675,1968-04-30,-0.0867435680864224
usa,be_me,monthly,ew,1,1420,703,1968-05-31,-0.0441407940122012
usa,be_me,monthly,ew,1,1411,684,1968-06-30,0.0453442249460003
usa,be_me,monthly,ew,1,1418,686,1968-07-31,0.0459498711399209
usa,be_me,monthly,ew,1,1422,676,1968-08-31,0.00744649613804351
usa,be_me,monthly,ew,1,1424,669,1968-09-30,0.000944023817676443
usa,be_me,monthly,ew,1,1418,677,1968-10-31,0.023521491286974
usa,be_me,monthly,ew,1,1429,677,1968-11-30,-0.00306913187980727
usa,be_me,monthly,ew,1,1445,701,1968-12-31,-0.00316718848709121
usa,be_me,monthly,ew,1,1459,703,1969-01-31,0.0118405276435995
usa,be_me,monthly,ew,1,1459,707,1969-02-28,0.0420609671633031
usa,be_me,monthly,ew,1,1472,714,1969-03-31,-0.0189167311234064
usa,be_me,monthly,ew,1,1470,726,1969-04-30,-0.00858288011104261
usa,be_me,monthly,ew,1,1506,744,1969-05-31,-0.0201519233631054
usa,be_me,monthly,ew,1,1502,724,1969-06-30,0.0175023430962579
usa,be_me,monthly,ew,1,1531,715,1969-07-31,0.0278845890926873
usa,be_me,monthly,ew,1,1550,714,1969-08-31,-0.0464990452171733
usa,be_me,monthly,ew,1,1541,698,1969-09-30,-0.0278672587190023
usa,be_me,monthly,ew,1,1544,672,1969-10-31,-0.0140824032515372
usa,be_me,monthly,ew,1,1546,678,1969-11-30,-0.00330299375683088
usa,be_me,monthly,ew,1,1563,670,1969-12-31,-0.0366927978734781
usa,be_me,monthly,ew,1,1578,633,1970-01-31,0.0484100673517927
usa,be_me,monthly,ew,1,1562,654,1970-02-28,0.0247075003400356
usa,be_me,monthly,ew,1,1596,656,1970-03-31,0.0543656443037104
usa,be_me,monthly,ew,1,1614,649,1970-04-30,0.0768769877179632
usa,be_me,monthly,ew,1,1713,668,1970-05-31,0.0262570547158746
usa,be_me,monthly,ew,1,1725,669,1970-06-30,-0.0159180704119518
usa,be_me,monthly,ew,1,1732,651,1970-07-31,0.00749772753298391
usa,be_me,monthly,ew,1,1701,615,1970-08-31,0.0300421778987499
usa,be_me,monthly,ew,1,1718,625,1970-09-30,-0.00175462103436309
usa,be_me,monthly,ew,1,1739,668,1970-10-31,-0.0150355128899441
usa,be_me,monthly,ew,1,1759,638,1970-11-30,-0.00994769971788889
usa,be_me,monthly,ew,1,1803,619,1970-12-31,0.0296635937508499
usa,be_me,monthly,ew,1,1799,608,1971-01-31,0.0919654840706201
usa,be_me,monthly,ew,1,1730,638,1971-02-28,0.00480205558255566
usa,be_me,monthly,ew,1,1700,652,1971-03-31,-0.0271242256436444
usa,be_me,monthly,ew,1,1729,648,1971-04-30,-0.00877639719437649
usa,be_me,monthly,ew,1,1748,691,1971-05-31,-0.0188910663337935
usa,be_me,monthly,ew,1,1770,685,1971-06-30,-0.0267506740840755
usa,be_me,monthly,ew,1,1784,671,1971-07-31,0.00600719353482432
usa,be_me,monthly,ew,1,1796,662,1971-08-31,0.00248388841721788
usa,be_me,monthly,ew,1,1768,670,1971-09-30,-0.0401705178104225
usa,be_me,monthly,ew,1,1824,684,1971-10-31,0.00679941830473684
usa,be_me,monthly,ew,1,1832,676,1971-11-30,-0.0135453943028025
usa,be_me,monthly,ew,1,1890,680,1971-12-31,-0.0151424894062822
usa,be_me,monthly,ew,1,1864,673,1972-01-31,0.0297104376709959
usa,be_me,monthly,ew,1,1830,708,1972-02-29,-0.022120526230847
usa,be_me,monthly,ew,1,1840,745,1972-03-31,-0.0200211185058955
usa,be_me,monthly,ew,1,1832,716,1972-04-30,-0.00845077552995985
usa,be_me,monthly,ew,1,1873,742,1972-05-31,-0.0413098862556341
usa,be_me,monthly,ew,1,1875,730,1972-06-30,-0.0141461283427511
usa,be_me,monthly,ew,1,1896,721,1972-07-31,0.0148795959771176
usa,be_me,monthly,ew,1,1882,717,1972-08-31,0.0304007515457903
usa,be_me,monthly,ew,1,1910,722,1972-09-30,-0.00196766898640607
usa,be_me,monthly,ew,1,1934,722,1972-10-31,0.00852190429847211
usa,be_me,monthly,ew,1,1947,695,1972-11-30,0.0343615166592764
usa,be_me,monthly,ew,1,1976,689,1972-12-31,-0.041616070402894
usa,be_me,monthly,ew,1,2452,820,1973-01-31,0.0312215800259341
usa,be_me,monthly,ew,1,2457,857,1973-02-28,0.0363642207675349
usa,be_me,monthly,ew,1,2444,847,1973-03-31,0.0163709832440268
usa,be_me,monthly,ew,1,2450,851,1973-04-30,0.0461032596467691
usa,be_me,monthly,ew,1,2568,903,1973-05-31,-0.00345088466202648
usa,be_me,monthly,ew,1,2584,874,1973-06-30,0.0112330702078363
usa,be_me,monthly,ew,1,2596,870,1973-07-31,-0.0186513046438729
usa,be_me,monthly,ew,1,2525,870,1973-08-31,-0.0191014761409348
usa,be_me,monthly,ew,1,2540,855,1973-09-30,-0.0144261744755334
usa,be_me,monthly,ew,1,2570,850,1973-10-31,0.0141638846664911
usa,be_me,monthly,ew,1,2600,875,1973-11-30,0.0063371517167205
usa,be_me,monthly,ew,1,2595,828,1973-12-31,-0.0497612185043331
usa,be_me,monthly,ew,1,2639,807,1974-01-31,0.161721744231986
usa,be_me,monthly,ew,1,2603,853,1974-02-28,0.0296200806843315
usa,be_me,monthly,ew,1,2591,841,1974-03-31,0.0412121196159295
usa,be_me,monthly,ew,1,2568,852,1974-04-30,0.00956389540262484
usa,be_me,monthly,ew,1,2594,872,1974-05-31,0.00228844059272648
usa,be_me,monthly,ew,1,2617,868,1974-06-30,0.00588819068449891
usa,be_me,monthly,ew,1,2607,886,1974-07-31,0.0393615543635692
usa,be_me,monthly,ew,1,2647,886,1974-08-31,0.0263078399402639
usa,be_me,monthly,ew,1,2643,898,1974-09-30,0.0471351658699446
usa,be_me,monthly,ew,1,2670,911,1974-10-31,-0.0698569250175676
usa,be_me,monthly,ew,1,2686,870,1974-11-30,-0.016706928771566
usa,be_me,monthly,ew,1,2703,856,1974-12-31,-0.0218745207403189
usa,be_me,monthly,ew,1,2742,836,1975-01-31,0.184410904316031
usa,be_me,monthly,ew,1,2722,860,1975-02-28,-0.0212066898686951
usa,be_me,monthly,ew,1,2759,861,1975-03-31,0.0451428716973624
usa,be_me,monthly,ew,1,2694,849,1975-04-30,-0.0349878550516868
usa,be_me,monthly,ew,1,2833,897,1975-05-31,-0.0129325964620507
usa,be_me,monthly,ew,1,2831,891,1975-06-30,0.0315341821481575
usa,be_me,monthly,ew,1,2825,900,1975-07-31,0.0539866921768615
usa,be_me,monthly,ew,1,2774,935,1975-08-31,0.00481764275640911
usa,be_me,monthly,ew,1,2832,936,1975-09-30,0.015923043211314
usa,be_me,monthly,ew,1,2815,922,1975-10-31,-0.0193110122604258
usa,be_me,monthly,ew,1,2811,896,1975-11-30,0.00855410401573159
usa,be_me,monthly,ew,1,2822,888,1975-12-31,0.0220743391838605
usa,be_me,monthly,ew,1,2826,888,1976-01-31,0.0850742525626088
usa,be_me,monthly,ew,1,2786,925,1976-02-29,0.0797072031575167
usa,be_me,monthly,ew,1,2757,958,1976-03-31,0.00298040480505639
usa,be_me,monthly,ew,1,2740,954,1976-04-30,0.0191113424133607
usa,be_me,monthly,ew,1,2802,962,1976-05-31,0.00446551668333228
usa,be_me,monthly,ew,1,2816,948,1976-06-30,-0.0119488571532976
usa,be_me,monthly,ew,1,2871,934,1976-07-31,0.0194038452945505
usa,be_me,monthly,ew,1,2679,935,1976-08-31,0.021809659039446
usa,be_me,monthly,ew,1,2699,948,1976-09-30,-0.00147535053719779
usa,be_me,monthly,ew,1,2873,946,1976-10-31,0.00313460040312616
usa,be_me,monthly,ew,1,2898,954,1976-11-30,-0.00195807838092826
usa,be_me,monthly,ew,1,2947,951,1976-12-31,0.0185700094991292
usa,be_me,monthly,ew,1,2896,954,1977-01-31,0.0419376086528015
usa,be_me,monthly,ew,1,2882,1009,1977-02-28,0.0180793623394412
usa,be_me,monthly,ew,1,2877,1017,1977-03-31,0.00206194676599328
usa,be_me,monthly,ew,1,2877,1014,1977-04-30,0.00354577625552665
usa,be_me,monthly,ew,1,2931,1026,1977-05-31,0.0139950418376648
usa,be_me,monthly,ew,1,2945,1032,1977-06-30,-0.0174604539836782
usa,be_me,monthly,ew,1,2939,1024,1977-07-31,0.0133550281684841
usa,be_me,monthly,ew,1,2916,1059,1977-08-31,-0.0165020723250865
usa,be_me,monthly,ew,1,2890,1061,1977-09-30,-0.00354760023664075
usa,be_me,monthly,ew,1,2890,1061,1977-10-31,0.0180858338780507
usa,be_me,monthly,ew,1,2885,1072,1977-11-30,-0.0037086619990083
usa,be_me,monthly,ew,1,2903,1072,1977-12-31,-0.00941382778810209
usa,be_me,monthly,ew,1,2875,1065,1978-01-31,0.0382266977312832
usa,be_me,monthly,ew,1,2888,1119,1978-02-28,0.00920934866971616
usa,be_me,monthly,ew,1,2880,1158,1978-03-31,0.0100651162726806
usa,be_me,monthly,ew,1,2835,1157,1978-04-30,-0.0152813000679868
usa,be_me,monthly,ew,1,2825,1148,1978-05-31,-0.00671567256788945
usa,be_me,monthly,ew,1,2763,1151,1978-06-30,0.0109940626360235
usa,be_me,monthly,ew,1,2734,1158,1978-07-31,-0.0280688226138894
usa,be_me,monthly,ew,1,2726,1141,1978-08-31,-0.00950032984877006
usa,be_me,monthly,ew,1,2728,1179,1978-09-30,0.0319128770543402
usa,be_me,monthly,ew,1,2750,1196,1978-10-31,0.0662130727195093
usa,be_me,monthly,ew,1,2821,1158,1978-11-30,-0.0275895548915354
usa,be_me,monthly,ew,1,2787,1151,1978-12-31,-0.0221364750999727
usa,be_me,monthly,ew,1,2804,1123,1979-01-31,0.0280846448689269
usa,be_me,monthly,ew,1,2888,1263,1979-02-28,0.0178944764522432
usa,be_me,monthly,ew,1,2884,1265,1979-03-31,-0.0306421499101636
usa,be_me,monthly,ew,1,2886,1239,1979-04-30,0.0041375657585905
usa,be_me,monthly,ew,1,2898,1246,1979-05-31,0.0106471860661677
usa,be_me,monthly,ew,1,2913,1257,1979-06-30,-0.0123364626104241
usa,be_me,monthly,ew,1,2920,1228,1979-07-31,0.00868987576418695
usa,be_me,monthly,ew,1,2905,1228,1979-08-31,-0.0189113380590562
usa,be_me,monthly,ew,1,2910,1248,1979-09-30,-0.010130917428751
usa,be_me,monthly,ew,1,2889,1224,1979-10-31,-0.000210619838543549
usa,be_me,monthly,ew,1,2856,1192,1979-11-30,-0.0588991073971836
usa,be_me,monthly,ew,1,2874,1177,1979-12-31,-0.0595249965265619
usa,be_me,monthly,ew,1,2843,1172,1980-01-31,-0.0417544381220334
usa,be_me,monthly,ew,1,2788,1172,1980-02-29,-0.0425733611829523
usa,be_me,monthly,ew,1,2795,1187,1980-03-31,0.0748010742836628
usa,be_me,monthly,ew,1,2780,1168,1980-04-30,-0.00514271053295298
